date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:18	60841/60841	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:43%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-2.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-2.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:19	4383/4383	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:38%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-7.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-7.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:25	47680/47680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:38%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-6.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-6.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:28	61011/61011	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-8.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-8.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:29	59793/59793	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:38%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-9.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt9-9.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:29	20288/20288	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt10.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt10.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:30	4251/4251	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-2.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-2.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:31	6718/6718	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-4.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-4.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:32	4405/4405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2010:41:06%20GMT	http://img.zing.vn/upload/ks3d/source/News/GetAttachmentThumbnail%20(1).jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/GetAttachmentThumbnail%20(1).jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:32	1546/1546	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Aug%202023%2022:07:09%20GMT	http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/bg-loop.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/bg-loop.jpg	(from http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/css/swcai-dat-ttl-be-ip6-v3.css)
12:49:33	162/162	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jan%202024%2005:49:33%20GMT	http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/bg-h2.gif	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/bg-h2.gif	(from http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/css/swcai-dat-ttl-be-ip6-v3.css)
12:49:33	1127/1127	---M--	200	added ('OK')	image/gif	date:Mon,%2007%20Aug%202023%2022:07:09%20GMT	http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/tab-bg.gif	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/images/tab-bg.gif	(from http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/css/swcai-dat-ttl-be-ip6-v3.css)
12:49:35	7125/7125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Oct%202014%2010:32:37%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/caigamemau.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/caigamemau.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/the-le.html)
12:49:35	38652/38652	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-3.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-3.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:36	54098/54098	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Oct%202023%2003:30:39%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/tt10-1.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/tin-tuc/danh-sach-buff-cam-144.html)
12:49:37	9716/9716	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Oct%202014%2011:06:47%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/thamgia.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/thamgia.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:49:43	49272/49272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Oct%202014%2011:06:47%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/thamgia1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/thamgia1.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:49:49	81067/81067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Oct%202014%2002:10:57%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/1_1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/1_1.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:49:54	27131/27131	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Oct%202014%2002:10:57%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/4_1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/4_1.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:49:56	121207/121207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Oct%202014%2002:10:57%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/2_1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/2_1.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:49:57	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jan%202024%2005:49:56%20GMT	https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/app_dev.php	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/app_dev.51b.delayed	(from http://img.zing.vn/products/ks3d/subweb/cai-dat-ttl-be-ip6/js/swcai-dat-ttl-be-ip6-vr3.js)
12:50:01	111309/111309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Oct%202014%2002:10:57%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/3_1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/3_1.jpg	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/tham-gia-42.html)
12:50:06	1917499/1917499	UR-M--	200	added ('Partial%20Content')	image/png	date:Tue,%2007%20Oct%202014%2008:01:34%20GMT	http://img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/promotioncb5.png	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/Event/cai-game-mau-mau/promotioncb5.png	(from https://ttl3d.zing.vn/su-kien/cai-game-mau-mau-nhan-iphone-6/giai-thuong.html)
12:50:12	1282397/1282397	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2009%20Jan%202024%2003:50:06%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t12/pp2.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t12/pp2.jpg	(from https://ttl3d.zing.vn/su-kien/thien-giang-minh-chau-643/qua-tang-nap-the-3409.html)
12:50:20	1262885/1262885	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2002%20Jan%202024%2006:38:52%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t12/lo3.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t12/lo3.jpg	(from https://ttl3d.zing.vn/su-kien/vang-danh-giang-ho-642/kinh-hy-tam-lien-3404.html)
12:50:25	1260792/1260792	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2026%20Dec%202023%2006:48:35%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t12/at2.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t12/at2.jpg	(from https://ttl3d.zing.vn/su-kien/nhat-dai-phu-gia/kinh-hy-tam-lien-3391.html)
12:50:26	817371/817371	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2002%20Jan%202024%2006:38:51%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t12/lo2.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t12/lo2.jpg	(from https://ttl3d.zing.vn/su-kien/vang-danh-giang-ho-642/qua-tang-nap-the-3403.html)
12:50:48	649716/649716	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2010%20May%202023%2015:02:02%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t3/Vong%20loai%20sinh%20tu%20loi%20dai.png	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t3/Vong%20loai%20sinh%20tu%20loi%20dai.png	(from https://ttl3d.zing.vn/su-kien/sinh-tu-loi-dai/bang-thi-dau-sinh-tu-loi-dai.html)
12:50:51	849080/849080	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2027%20Dec%202023%2002:46:26%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/img16%20(1).png	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/img16%20(1).png	(from https://ttl3d.zing.vn/su-kien/nhat-dai-phu-gia/nhat-dai-phu-gia-3394.html)
12:51:12	3016936/3016936	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2019%20May%202023%2003:08:29%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t3/vong%20chung%20ket.png	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t3/vong%20chung%20ket.png	(from https://ttl3d.zing.vn/su-kien/sinh-tu-loi-dai/thoi-gian-vong-chung-ket.html)
12:52:01	299683/299683	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2005:47:15%20GMT	http://img.zing.vn/upload/ks3d/source/News/2022/t9/ck.png	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2022/t9/ck.png	(from https://ttl3d.zing.vn/su-kien/de-nhat-cao-thu-thien-long-33/tin-tuc/ket-qua-de-nhat-cao-thu-thien-long-33-vong-chung-ket.html)
12:52:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:23%20GMT	http://ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc.1.51e.delayed	(from https://ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc/10-01-thong-bao-bao-tri-may-chu.html)
12:52:28	26086/26086	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc.1.html	(from https://ttl3d.zing.vn/app_dev.php/tin-tuc/tin-tuc/10-01-thong-bao-bao-tri-may-chu.html)
12:52:29	20077/20077	---MCZ	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/css-full/main.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/css-full/main.css	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:29%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/qua-tang-nap-the-3409.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/qua-tang-nap-the-3409.521.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:32	10597/10597	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/qua-tang-nap-the-3409.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/qua-tang-nap-the-3409.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:32%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/kinh-hy-tam-lien-3410.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/kinh-hy-tam-lien-3410.523.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:34	10585/10585	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/kinh-hy-tam-lien-3410.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/kinh-hy-tam-lien-3410.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:34%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/quy-phu-than-cong-3411.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/quy-phu-than-cong-3411.525.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:35%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/chan-nghia-man-giang-ho-3412.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/chan-nghia-man-giang-ho-3412.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:36	14981/14981	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/quy-phu-than-cong-3411.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/quy-phu-than-cong-3411.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:36%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/son-ha-chuyen-dan.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/son-ha-chuyen-dan.529.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:36	15662/15662	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/chan-nghia-man-giang-ho-3412.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/chan-nghia-man-giang-ho-3412.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:37	3053/3053	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/call-function/activeNavigation.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/call-function/activeNavigation.js	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:37	11952/11952	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/son-ha-chuyen-dan.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/son-ha-chuyen-dan.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:37	2338/2338	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/activeMenu.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/activeMenu.js	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:37	3227/3227	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/jTopslide.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/jTopslide.js	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:37	1337/1337	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/common.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2015/mini-event-style-2/js-full/common.js	(from https://ttl3d.zing.vn/app_dev.php/su-kien/thien-giang-minh-chau-643/thien-giang-minh-chau-3408.html)
12:52:38	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:38%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-nap-the-3403.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-nap-the-3403.52f.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:38%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/kinh-hy-tam-lien-3404.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/kinh-hy-tam-lien-3404.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:39	10554/10554	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-nap-the-3403.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-nap-the-3403.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:39%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vang-danh-giang-ho-3405.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vang-danh-giang-ho-3405.533.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:40	10542/10542	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/kinh-hy-tam-lien-3404.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/kinh-hy-tam-lien-3404.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:40	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:40%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-cuong-hoa-3406.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-cuong-hoa-3406.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:41	10545/10545	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vang-danh-giang-ho-3405.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vang-danh-giang-ho-3405.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:41%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vong-quay-may-man-3407.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vong-quay-may-man-3407.537.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:41	12102/12102	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-cuong-hoa-3406.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/qua-tang-cuong-hoa-3406.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:41%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/kinh-hy-tam-lien-3391.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/kinh-hy-tam-lien-3391.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/qua-tang-nap-the-3390.html)
12:52:42	11511/11511	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vong-quay-may-man-3407.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/vong-quay-may-man-3407.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/vang-danh-giang-ho-642/thien-giang-minh-chau-3402.html)
12:52:43	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:52:42%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/thien-giang-minh-chau-3392.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/thien-giang-minh-chau-3392.53b.delayed	(from https://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/qua-tang-nap-the-3390.html)
12:52:43	10514/10514	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/kinh-hy-tam-lien-3391.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/kinh-hy-tam-lien-3391.html	(from https://ttl3d.zing.vn/app_dev.php/su-kien/nhat-dai-phu-gia/qua-tang-nap-the-3390.html)
